6.018397052792081e-007,-40.73304205643116
6.602222438396844e-007,-40.52074805217942
7.239417980548175e-007,-40.30845404792768
7.934532360433094e-007,-40.09616004367594
8.692470051782429e-007,-39.88386603942421
9.518516217623666e-007,-39.67157203517247
1.041836309262618e-006,-39.45927803092073
1.139813791822309e-006,-39.24698402666899
1.246443249896534e-006,-39.03469002241725
1.362433444969769e-006,-38.82239601816551
1.488546020412505e-006,-38.61010201391377
1.625598985614197e-006,-38.39780800966204
1.774470390590843e-006, -38.1855140054103
1.936102198305181e-006,-37.97322000115856
2.111504361953398e-006,-37.76092599690682
2.301759114462394e-006,-37.54863199265508
2.508025477403629e-006,-37.33633798840334
2.731543996460792e-006,-37.12404398415161
2.973641710486842e-006,-36.91174997989987
3.235737361048523e-006,-36.69945597564813
3.519346849180682e-006,-36.48716197139639
3.82608894585617e-006,-36.27486796714465
4.157691262416683e-006,-36.06257396289291
4.515996486903132e-006,-35.85027995864117
4.902968891868324e-006,-35.63798595438944
5.32070111884645e-006, -35.4256919501377
5.771421244191473e-006,-35.21339794588596
6.257500130475775e-006,-35.00110394163422
6.781459067060178e-006,-34.78880993738248
7.345977702802213e-006,-34.57651593313074
7.953902273160825e-006,-34.36422192887901
8.608254123177465e-006,-34.15192792462727
9.312238526965959e-006,-33.93963392037553
1.006925380342185e-005,-33.72733991612379
1.088290072686607e-005,-33.51504591187205
1.175699223026414e-005,-33.30275190762031
1.269556339750998e-005,-33.09045790336857
1.370288174003036e-005,-32.87816389911684
1.478345775165189e-005, -32.6658698948651
1.594205573427465e-005,-32.45357589061336
1.718370488541564e-005,-32.24128188636162
1.85137106371203e-005,-32.02898788210988
1.993766623409145e-005,-31.81669387785815
2.146146453715145e-005,-31.60439987360641
2.30913100363396e-005,-31.39210586935468
2.483373105604587e-005,-31.17981186510294
2.669559213260967e-005,-30.96751786085121
2.868410654275108e-005,-30.75522385659947
3.080684895907732e-005,-30.54292985234774
3.307176820669927e-005,  -30.330635848096
3.548720009272845e-005,-30.11834184384427
3.806188027808416e-005,-29.90604783959253
4.08049571586553e-005, -29.6937538353408
4.372600472040937e-005,-29.48145983108906
4.683503533055614e-005,-29.26916582683733
5.014251242433711e-005,-29.05687182258559
5.365936304445488e-005,-28.84457781833386
5.739699018756763e-005,-28.63228381408212
6.13672849096788e-005,-28.41998980983039
6.55826381396461e-005,-28.20769580557865
7.005595214744285e-005,-27.99540180132692
7.480065161122281e-005,-27.78310779707518
7.98306942246971e-005,-27.57081379282345
8.51605807838258e-005,-27.35851978857171
9.080536468937943e-005,-27.14622578431998
9.678066079955167e-005,-26.93393178006824
0.0001031026535645105,-26.72163777581651
0.0001097881043725871,-26.50934377156477
0.0001168543580357268,-26.29704976731304
0.0001243193483398865, -26.0847557630613
0.0001322016025842717,-25.87246175880957
0.0001405202450316817,-25.66016775455783
0.0001492949991907943, -25.4478737503061
0.0001585461888499838,-25.23557974605436
0.0001682947377812465,-25.02328574180263
0.0001785621680320385,-24.81099173755089
0.0001893705967223011,-24.59869773329916
0.0002007427312637095,-24.38640372904742
0.0002127018629182273,-24.17410972479569
0.0002252718586134059,-23.96181572054395
0.000238477150932555,-23.74952171629222
0.0002523427261989475,-23.53722771204048
0.0002668941105746041,-23.32493370778875
0.000282157354095988,-23.11263970353701
0.0002981590125710877,-22.90034569928528
0.0003149261272649478,-22.68805169503354
0.0003324862023036813,-22.47575769078181
0.0003508671797304242,-22.26346368653007
0.0003700974121505438,-22.05116968227834
0.0003902056329077204, -21.8388756780266
0.0004112209237372843,-21.62658167377487
0.0004331726798484134,-21.41428766952313
0.0004560905723924884, -21.2019936652714
0.0004800045082810545,-20.98969966101966
0.0005049445873234697,-20.77740565676793
0.0005309410566613975,-20.56511165251619
0.0005580242624848589,-20.35281764826446
0.0005862245990225482,-20.14052364401272
0.0006155724548075662,-19.92822963976099
0.0006460981562285926,-19.71593563550925
0.0006778319083858056,-19.50364163125752
0.0007108037332805438,-19.29134762700578
0.0007450434053777667,-19.07905362275405
0.0007805803845907901,-18.86675961850231
0.0008174437467485097,-18.65446561425058
0.0008556621116163884,-18.44217160999884
0.0008952635685537775,-18.22987760574711
0.0009362755999017117,-18.01758360149538
0.0009787250022070505,-17.80528959724364
0.001022637805400756,-17.59299559299191
0.001068039190060107,-17.38070158874017
0.001114953402896761,-17.16840758448844
0.00116340367062469, -16.9561135802367
0.001213412112374087,-16.74381957598497
0.001264999650829416,-16.53152557173323
0.00131818592228162, -16.3192315674815
0.001372989185796219,-16.10693756322976
0.00142942623171055,-15.89464355897803
0.001487512289684481,-15.68234955472629
0.001547260936539853,-15.47005555047456
0.001608684004134216,-15.25776154622282
0.001671791487524409,-15.04546754197109
0.001736591453684887,-14.83317353771935
0.00180308995105451,-14.62087953346762
0.00187129092019364,-14.40858552921588
0.001941196105840784,-14.19629152496415
0.002012804970664717,-13.98399752071241
0.00208611461101376,-13.77170351646068
0.002161119674968871,-13.55940951220894
0.002237812283011151,-13.34711550795721
0.002316181951617344,-13.13482150370547
0.0023962155200989,-12.92252749945374
0.002477897081000968,  -12.710233495202
0.002561207914377445,-12.49793949095027
